ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value
X75,Central and Western Asia: Lower-middle income,XA:8448,X75 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,321.796
X75,Central and Western Asia: Lower-middle income,XA:8448,X75 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,268.163
X76,Central and Western Asia: Upper-middle income,XA:8449,X76 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,6680.801
X76,Central and Western Asia: Upper-middle income,XA:8449,X76 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,5567.334
X76,Central and Western Asia: Upper-middle income,XA:8449,X76 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,3697.166
X76,Central and Western Asia: Upper-middle income,XA:8449,X76 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3080.972
X77,Central and Western Asia: High income,XA:8450,X77 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,399.035
X77,Central and Western Asia: High income,XA:8450,X77 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,332.53
X77,Central and Western Asia: High income,XA:8450,X77 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,195.801
X77,Central and Western Asia: High income,XA:8450,X77 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,163.167
X78,Central and Western Asia,XA:8399,X78 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,8761.901
X78,Central and Western Asia,XA:8399,X78 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,7301.584
X78,Central and Western Asia,XA:8399,X78 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,4337.916
X78,Central and Western Asia,XA:8399,X78 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3614.93
X79,Western Asia,XA:8400,X79 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,6205.533
X79,Western Asia,XA:8400,X79 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,5171.277
X79,Western Asia,XA:8400,X79 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,3338.642
X79,Western Asia,XA:8400,X79 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,2782.202
X81,Sub-Saharan Africa: High income,XA:15725,X81 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,35.259
X81,Sub-Saharan Africa: High income,XA:15725,X81 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,29.383
X81,Sub-Saharan Africa: High income,XA:15725,X81 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,4.791
X81,Sub-Saharan Africa: High income,XA:15725,X81 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3.992
X82,European Union 28,XA:12988,X82 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,19132.264
X82,European Union 28,XA:12988,X82 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,15943.554
X82,European Union 28,XA:12988,X82 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,13107.602
X82,European Union 28,XA:12988,X82 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,10923.002
X83,G20,XA:12989,X83 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,195154.793
X83,G20,XA:12989,X83 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,162628.994
X83,G20,XA:12989,X83 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,67014.438
X83,G20,XA:12989,X83 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,55845.365
X84,ASEAN,XA:12987,X84 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,28303.576
X84,ASEAN,XA:12987,X84 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,23586.313
X84,ASEAN,XA:12987,X84 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,11915.167
X84,ASEAN,XA:12987,X84 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,9929.306
X85,BRICS,XA:12990,X85 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,128389.843
X85,BRICS,XA:12990,X85 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,106991.536
X85,BRICS,XA:12990,X85 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,29100.332
X85,BRICS,XA:12990,X85 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,24250.276
X86,Eastern Asia: Lower-middle income,XA:13328,X86 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,42.082
X86,Eastern Asia: Lower-middle income,XA:13328,X86 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,35.069
X86,Eastern Asia: Lower-middle income,XA:13328,X86 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,41.681
X86,Eastern Asia: Lower-middle income,XA:13328,X86 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,34.734
X87,World excluding BRICS,XA:13329,X87 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,174534.888
X87,World excluding BRICS,XA:13329,X87 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,145445.74
X87,World excluding BRICS,XA:13329,X87 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,76494.392
X87,World excluding BRICS,XA:13329,X87 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,63745.327
X88,G7,XA:14065,X88 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,29849.041
X88,G7,XA:14065,X88 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,24874.201
X88,G7,XA:14065,X88 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,17245.536
X88,G7,XA:14065,X88 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,14371.28
X89,MENA,XA:14066,X89 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,14511.272
X89,MENA,XA:14066,X89 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,12092.727
X89,MENA,XA:14066,X89 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,6164.95
X89,MENA,XA:14066,X89 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,5137.458
X90,Arab League,XA:15672,X90 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,13194.036
X90,Arab League,XA:15672,X90 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,10995.03
X90,Arab League,XA:15672,X90 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,4796.469
X90,Arab League,XA:15672,X90 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3997.057
X91,CARICOM,XA:15716,X91 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,378.801
X91,CARICOM,XA:15716,X91 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,315.668
X91,CARICOM,XA:15716,X91 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,181.84
X91,CARICOM,XA:15716,X91 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,151.533
X92,European Union 27,XA:15724,X92 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,15243.61
